"","studytime","contrast","est","cil","ciu","measure","chi_pval","biomarker","chi_pval_adj","sig","sigFDR","outcome_group","pval","pval_adj","pval_adj_global","chi_sig","chi_sigFDR","study","visit","label","description","category","category_raw","label_f"
"7406","Misame (1-2 mo.)","BEP",-0.100431122108929,-0.240835729551703,0.0399734853338454,"MN",0.0540358082262553,"Hexcer.d18.2.23.0.",0.108227419622763,0,0,"tertiary",0.16092774725069,0.258159601159801,0.376992165017939,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/23:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/23:0)"
"7407","Misame (1-2 mo.)","BEP",-0.21544208216367,-0.434620847597062,0.00373668326972304,"ATE",0.0540358082262553,"Hexcer.d18.2.23.0.",0.108227419622763,0,0,"tertiary",0.0540358082264128,0.108227419623541,0.204187484032367,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/23:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/23:0)"
"7408","Misame (1-2 mo.)","Control",0.121179404749566,-0.0447915489397879,0.287150358438919,"MN",0.0537383339602565,"Pc.ae.c30.2",0.108227419622763,0,0,"tertiary",0.152425321011638,0.249341861390551,0.363275704129505,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C30:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C30:2"
"7409","Misame (1-2 mo.)","BEP",-0.0963657336085536,-0.24235754774068,0.0496260805235723,"MN",0.0537383339602565,"Pc.ae.c30.2",0.108227419622763,0,0,"tertiary",0.195760172388277,0.291767747275234,0.428797554864492,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C30:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C30:2"
"7410","Misame (1-2 mo.)","BEP",-0.217545138358119,-0.438589171102674,0.00349889438643533,"ATE",0.0537383339602565,"Pc.ae.c30.2",0.108227419622763,0,0,"tertiary",0.0537383339603788,0.108227419623541,0.204049149630137,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C30:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C30:2"
"7411","Misame (1-2 mo.)","Control",0.115205169792925,-0.0535198972089123,0.283930236794762,"MN",0.0539383048400329,"Tg.20.2_34.4.",0.108227419622763,0,0,"tertiary",0.180811743624705,0.275546213950645,0.405594912140075,0,0,"Misame","1-2 mo.","Triacylglyceride (20:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:2_34:4)"
"7412","Misame (1-2 mo.)","BEP",-0.098324432274531,-0.235013987636358,0.0383651230872963,"MN",0.0539383048400329,"Tg.20.2_34.4.",0.108227419622763,0,0,"tertiary",0.158582733673906,0.256030674366277,0.373399802166554,0,0,"Misame","1-2 mo.","Triacylglyceride (20:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:2_34:4)"
"7413","Misame (1-2 mo.)","BEP",-0.213529602067456,-0.430674543254501,0.00361533911959008,"ATE",0.0539383048400329,"Tg.20.2_34.4.",0.108227419622763,0,0,"tertiary",0.0539383048402384,0.108227419623541,0.204187484032367,0,0,"Misame","1-2 mo.","Triacylglyceride (20:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:2_34:4)"
"7414","Misame (1-2 mo.)","Control",0.109275122682187,-0.0471301189116569,0.265680364276032,"MN",0.054210861893628,"Tg.22.2_32.4.",0.108227419622763,0,0,"tertiary",0.170886325320966,0.268880461027622,0.392114048120969,0,0,"Misame","1-2 mo.","Triacylglyceride (22:2_32:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:2_32:4)"
"7415","Misame (1-2 mo.)","BEP",-0.0992791413114888,-0.242874706095079,0.0443164234721013,"MN",0.054210861893628,"Tg.22.2_32.4.",0.108227419622763,0,0,"tertiary",0.175391929240664,0.271051376504197,0.398318315284925,0,0,"Misame","1-2 mo.","Triacylglyceride (22:2_32:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:2_32:4)"
"7416","Misame (1-2 mo.)","BEP",-0.208554263993676,-0.420880212071663,0.00377168408431078,"ATE",0.054210861893628,"Tg.22.2_32.4.",0.108227419622763,0,0,"tertiary",0.0542108618940179,0.108227419623541,0.204188996243157,0,0,"Misame","1-2 mo.","Triacylglyceride (22:2_32:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:2_32:4)"
"7417","Misame (1-2 mo.)","Control",0.115515667045455,-0.0453181189343747,0.276349453025285,"MN",0.0566975423019059,"Spermidine",0.112680984143544,0,0,"tertiary",0.159218399469958,0.256684945021032,0.37444567668491,0,0,"Misame","1-2 mo.","Spermidine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermidine"
"7418","Misame (1-2 mo.)","BEP",-0.0930959079283213,-0.235161662414406,0.0489698465577631,"MN",0.0566975423019059,"Spermidine",0.112680984143544,0,0,"tertiary",0.199013426744014,0.295207666302039,0.433254390200856,0,0,"Misame","1-2 mo.","Spermidine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermidine"
"7419","Misame (1-2 mo.)","BEP",-0.208611574973776,-0.423170561837286,0.00594741188973325,"ATE",0.0566975423019059,"Spermidine",0.112680984143544,0,0,"tertiary",0.0566975423022039,0.11268098414404,0.210783353558859,0,0,"Misame","1-2 mo.","Spermidine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermidine"
"7420","Misame (1-2 mo.)","Control",0.113674806118894,-0.0464715711757603,0.273821183413548,"MN",0.05684624155177,"Sm.c22.3",0.112680984143544,0,0,"tertiary",0.164159324443513,0.261621584306256,0.382032045583379,0,0,"Misame","1-2 mo.","Sphingomyelin C22:3","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C22:3"
"7421","Misame (1-2 mo.)","BEP",-0.0961177083845744,-0.240449345423574,0.0482139286544249,"MN",0.05684624155177,"Sm.c22.3",0.112680984143544,0,0,"tertiary",0.191811560305295,0.287588261346028,0.42239584028942,0,0,"Misame","1-2 mo.","Sphingomyelin C22:3","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C22:3"
"7422","Misame (1-2 mo.)","BEP",-0.209792514503468,-0.425695729205947,0.00611070019901053,"ATE",0.05684624155177,"Sm.c22.3",0.112680984143544,0,0,"tertiary",0.0568462415520201,0.11268098414404,0.211135470759687,0,0,"Misame","1-2 mo.","Sphingomyelin C22:3","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C22:3"
"7423","Misame (1-2 mo.)","Control",0.117920563197752,-0.0518971271710249,0.287738253566528,"MN",0.0586781310959356,"Tg.16.1_36.1.",0.115899712838426,0,0,"tertiary",0.17351707579577,0.271051376504197,0.396277537773581,0,0,"Misame","1-2 mo.","Triacylglyceride (16:1_36:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:1_36:1)"
"7424","Misame (1-2 mo.)","BEP",-0.100853892746302,-0.251183041033715,0.0494752555411112,"MN",0.0586781310959356,"Tg.16.1_36.1.",0.115899712838426,0,0,"tertiary",0.18853859287376,0.284596195747112,0.417657568240881,0,0,"Misame","1-2 mo.","Triacylglyceride (16:1_36:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:1_36:1)"
"7425","Misame (1-2 mo.)","BEP",-0.218774455944053,-0.445575833268355,0.0080269213802481,"ATE",0.0586781310959356,"Tg.16.1_36.1.",0.115899712838426,0,0,"tertiary",0.058678131095996,0.115899712838545,0.215483728372245,0,0,"Misame","1-2 mo.","Triacylglyceride (16:1_36:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:1_36:1)"
"7426","Misame (1-2 mo.)","Control",0.116628177027983,-0.0464717532562339,0.279728107312201,"MN",0.0593838886679351,"Pc.aa.c40.5",0.116467697140985,0,0,"tertiary",0.161060074332192,0.258159601159801,0.377189192043833,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:5","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:5"
"7427","Misame (1-2 mo.)","BEP",-0.0968561417970879,-0.247365067503477,0.0536527839093016,"MN",0.0593838886679351,"Pc.aa.c40.5",0.116467697140985,0,0,"tertiary",0.207206424650507,0.304522370792434,0.446369775162838,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:5","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:5"
"7428","Misame (1-2 mo.)","BEP",-0.213484318825071,-0.435418546557138,0.00844990890699496,"ATE",0.0593838886679351,"Pc.aa.c40.5",0.116467697140985,0,0,"tertiary",0.0593838886680505,0.116467697141212,0.216578460915318,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:5","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:5"
"7429","Misame (1-2 mo.)","Control",0.115854481975307,-0.0558812085145325,0.287590172465146,"MN",0.0593379481917118,"Tg.20.1_32.2.",0.116467697140985,0,0,"tertiary",0.186098300301116,0.281675959966634,0.414246131176815,0,0,"Misame","1-2 mo.","Triacylglyceride (20:1_32:2)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:1_32:2)"
"7430","Misame (1-2 mo.)","BEP",-0.100088874411056,-0.244766900449452,0.044589151627341,"MN",0.0593379481917118,"Tg.20.1_32.2.",0.116467697140985,0,0,"tertiary",0.175127350512956,0.271051376504197,0.398163606785358,0,0,"Misame","1-2 mo.","Triacylglyceride (20:1_32:2)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:1_32:2)"
"7431","Misame (1-2 mo.)","BEP",-0.215943356386362,-0.440393404023283,0.00850669125055886,"ATE",0.0593379481917118,"Tg.20.1_32.2.",0.116467697140985,0,0,"tertiary",0.0593379481917946,0.116467697141212,0.216578460915318,0,0,"Misame","1-2 mo.","Triacylglyceride (20:1_32:2)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (20:1_32:2)"
"7432","Misame (1-2 mo.)","Control",0.115797096017074,-0.0496052270572694,0.281199419091417,"MN",0.0596240475183016,"Pc.ae.c38.4",0.116528401641032,0,0,"tertiary",0.170014225245559,0.268032212017585,0.391132726432577,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:4","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:4"
"7433","Misame (1-2 mo.)","BEP",-0.0937284204645936,-0.235771943955747,0.0483151030265595,"MN",0.0596240475183016,"Pc.ae.c38.4",0.116528401641032,0,0,"tertiary",0.195908684884987,0.291767747275234,0.428882656918658,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:4","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:4"
"7434","Misame (1-2 mo.)","BEP",-0.209525516481667,-0.427549742123792,0.00849870916045761,"ATE",0.0596240475183016,"Pc.ae.c38.4",0.116528401641032,0,0,"tertiary",0.0596240475184958,0.116528401641411,0.217122578998917,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:4","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:4"
"7435","Misame (1-2 mo.)","Control",0.115139631385754,-0.0513255064678982,0.281604769239406,"MN",0.0606332037848236,"Hexcer.d18.2.22.0.",0.118086344434079,0,0,"tertiary",0.175208515539989,0.271051376504197,0.398164151235851,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/22:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/22:0)"
"7436","Misame (1-2 mo.)","BEP",-0.100155742501387,-0.251399796536741,0.0510883115339672,"MN",0.0606332037848236,"Hexcer.d18.2.22.0.",0.118086344434079,0,0,"tertiary",0.194317177276988,0.290562866424919,0.426592467207578,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/22:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/22:0)"
"7437","Misame (1-2 mo.)","BEP",-0.215295373887141,-0.440207428401433,0.00961668062715063,"ATE",0.0606332037848236,"Hexcer.d18.2.22.0.",0.118086344434079,0,0,"tertiary",0.0606332037849023,0.118086344434233,0.219486428184184,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/22:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/22:0)"
"7438","Misame (1-2 mo.)","Control",0.11365741342352,-0.0475993967349007,0.27491422358194,"MN",0.0609586892637207,"Tg.18.1_26.0.",0.118306585086733,0,0,"tertiary",0.167147851058799,0.264938736619217,0.386458667803702,0,0,"Misame","1-2 mo.","Triacylglyceride (18:1_26:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:1_26:0)"
"7439","Misame (1-2 mo.)","BEP",-0.0940827024986834,-0.24038091458858,0.0522155095912133,"MN",0.0609586892637207,"Tg.18.1_26.0.",0.118306585086733,0,0,"tertiary",0.207514154441738,0.304572816927663,0.446903762913364,0,0,"Misame","1-2 mo.","Triacylglyceride (18:1_26:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:1_26:0)"
"7440","Misame (1-2 mo.)","BEP",-0.207740115922203,-0.425033443507774,0.00955321166336753,"ATE",0.0609586892637207,"Tg.18.1_26.0.",0.118306585086733,0,0,"tertiary",0.0609586892639373,0.118306585087154,0.219968268425305,0,0,"Misame","1-2 mo.","Triacylglyceride (18:1_26:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:1_26:0)"
"7441","Misame (1-2 mo.)","Control",0.124617011226679,-0.0434350288666458,0.292669051320003,"MN",0.0619773720679515,"T4.oh.pro",0.119524117133976,0,0,"tertiary",0.146115997889605,0.242222056025327,0.353735479880064,0,0,"Misame","1-2 mo.","trans-4-Hydroxyproline","Small Molecules","Amino Acid Related","Amino Acid Related","trans-4-Hydroxyproline"
"7442","Misame (1-2 mo.)","BEP",-0.0764929338877145,-0.203501571412469,0.0505157036370404,"MN",0.0619773720679515,"T4.oh.pro",0.119524117133976,0,0,"tertiary",0.237833650773226,0.340773726877701,0.487950323010148,0,0,"Misame","1-2 mo.","trans-4-Hydroxyproline","Small Molecules","Amino Acid Related","Amino Acid Related","trans-4-Hydroxyproline"
"7443","Misame (1-2 mo.)","BEP",-0.201109945114393,-0.412295160985788,0.0100752707570019,"ATE",0.0619773720679515,"T4.oh.pro",0.119524117133976,0,0,"tertiary",0.061977372068443,0.119524117134058,0.222379359779523,0,0,"Misame","1-2 mo.","trans-4-Hydroxyproline","Small Molecules","Amino Acid Related","Amino Acid Related","trans-4-Hydroxyproline"
"7444","Misame (1-2 mo.)","Control",0.114196003752221,-0.0267472226434681,0.255139230147911,"MN",0.0621818021257703,"Pc.ae.c36.2",0.119524117133976,0,0,"tertiary",0.11228279186614,0.203271780080778,0.295842997054932,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:2"
"7445","Misame (1-2 mo.)","BEP",-0.0891153642182896,-0.249697408277685,0.0714666798411053,"MN",0.0621818021257703,"Pc.ae.c36.2",0.119524117133976,0,0,"tertiary",0.276733576577182,0.377333175406341,0.533286532640236,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:2"
"7446","Misame (1-2 mo.)","BEP",-0.203311367970511,-0.416975478117924,0.010352742176902,"ATE",0.0621818021257703,"Pc.ae.c36.2",0.119524117133976,0,0,"tertiary",0.062181802126125,0.119524117134058,0.222487951450171,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:2","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:2"
"7447","Misame (1-2 mo.)","Control",0.115576038788556,-0.0485257309428442,0.279677808519955,"MN",0.0622297916855532,"Tg.17.2_34.3.",0.119524117133976,0,0,"tertiary",0.167465788157171,0.264995579555524,0.386977073845021,0,0,"Misame","1-2 mo.","Triacylglyceride (17:2_34:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (17:2_34:3)"
"7448","Misame (1-2 mo.)","BEP",-0.102955935998094,-0.263792123433089,0.057880251436901,"MN",0.0622297916855532,"Tg.17.2_34.3.",0.119524117133976,0,0,"tertiary",0.209613060915162,0.307248618236172,0.449696479012177,0,0,"Misame","1-2 mo.","Triacylglyceride (17:2_34:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (17:2_34:3)"
"7449","Misame (1-2 mo.)","BEP",-0.21853197478665,-0.448233888620308,0.0111699390470086,"ATE",0.0622297916855532,"Tg.17.2_34.3.",0.119524117133976,0,0,"tertiary",0.0622297916855956,0.119524117134058,0.222487951450171,0,0,"Misame","1-2 mo.","Triacylglyceride (17:2_34:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (17:2_34:3)"
"7450","Misame (1-2 mo.)","Control",0.112156931500226,-0.030737876003144,0.255051739003597,"MN",0.0630610456774453,"Pc.ae.c36.1",0.120704475746863,0,0,"tertiary",0.123960804432669,0.21343483174342,0.315631970140734,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:1"
"7451","Misame (1-2 mo.)","BEP",-0.0886688737688826,-0.244947024454092,0.0676092769163272,"MN",0.0630610456774453,"Pc.ae.c36.1",0.120704475746863,0,0,"tertiary",0.266120279817044,0.367813885503954,0.519748521530316,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:1"
"7452","Misame (1-2 mo.)","BEP",-0.200825805269109,-0.412585886165169,0.0109342756269509,"ATE",0.0630610456774453,"Pc.ae.c36.1",0.120704475746863,0,0,"tertiary",0.0630610456779053,0.120704475747743,0.22400703873414,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:1"
"7453","Misame (1-2 mo.)","Control",0.116297010914888,-0.044376072312295,0.27697009414207,"MN",0.0637475478951331,"Pc.aa.c40.6",0.121524202394212,0,0,"tertiary",0.156002745076164,0.252965149948831,0.369155449121847,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:6","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:6"
"7454","Misame (1-2 mo.)","BEP",-0.0896481266767618,-0.238888432570528,0.0595921792170044,"MN",0.0637475478951331,"Pc.aa.c40.6",0.121524202394212,0,0,"tertiary",0.239058443200679,0.341862780135503,0.490019691487346,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:6","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:6"
"7455","Misame (1-2 mo.)","BEP",-0.20594513759165,-0.423667800358815,0.0117775251755163,"ATE",0.0637475478951331,"Pc.aa.c40.6",0.121524202394212,0,0,"tertiary",0.0637475478953434,0.121524202394424,0.225554621884162,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C40:6","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C40:6"
"7456","Misame (1-2 mo.)","Control",0.114754736249473,-0.0393231239375963,0.268832596436543,"MN",0.0639256576328618,"Pc.ae.c36.3",0.121524202394212,0,0,"tertiary",0.144358805989718,0.240382227014268,0.351411319978139,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:3"
"7457","Misame (1-2 mo.)","BEP",-0.0955808052098634,-0.256117269259343,0.0649556588396161,"MN",0.0639256576328618,"Pc.ae.c36.3",0.121524202394212,0,0,"tertiary",0.243238338047528,0.345348201300352,0.494441341010333,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:3"
"7458","Misame (1-2 mo.)","BEP",-0.210335541459337,-0.432848917704896,0.0121778347862226,"ATE",0.0639256576328618,"Pc.ae.c36.3",0.121524202394212,0,0,"tertiary",0.0639256576329736,0.121524202394424,0.225643724731552,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C36:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C36:3"
"7459","Misame (1-2 mo.)","Control",0.801577877017711,0.740331934460746,0.862823819574676,"MN",0.0653367682920111,"Hexcer.d18.1.18.1.",0.123364677758136,1,1,"tertiary",4.04528886967045e-145,1.36559145479178e-143,1.83966567084664e-143,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:1)"
"7460","Misame (1-2 mo.)","BEP",0.71592635686594,0.648563957909465,0.783288755822416,"MN",0.0653367682920111,"Hexcer.d18.1.18.1.",0.123364677758136,1,1,"tertiary",2.29240441366225e-96,4.81837456003727e-95,6.33610859493504e-95,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:1)"
"7461","Misame (1-2 mo.)","BEP",-0.0856515201517712,-0.17674144660173,0.00543840629818744,"ATE",0.0653367682920111,"Hexcer.d18.1.18.1.",0.123364677758136,0,0,"tertiary",0.0653367682920109,0.123364677758136,0.228214043584056,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:1)"
"7462","Misame (1-2 mo.)","Control",0.11337750879725,-0.0542255993158111,0.280980616910311,"MN",0.0653162719665485,"Pc.ae.c34.0",0.123364677758136,0,0,"tertiary",0.184890864044733,0.280229146320861,0.412144867072643,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C34:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C34:0"
"7463","Misame (1-2 mo.)","BEP",-0.0990623905861022,-0.250539074030769,0.0524142928585643,"MN",0.0653162719665485,"Pc.ae.c34.0",0.123364677758136,0,0,"tertiary",0.199922300313116,0.295768183995766,0.434252788291849,0,0,"Misame","1-2 mo.","Phosphatidylcholine ae C34:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C34:0"
