outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,0.343,0.318,0.662,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Methionine Metabolism,6,1,0.343,0.318,0.662,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Glutamate Metabolism,6,1,0.343,0.318,0.662,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Methionine Metabolism,6,1,0.343,0.318,0.778,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Citric Acid Cycle,6,1,0.343,0.318,0.778,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Glutamate Metabolism,6,1,0.343,0.318,0.778,0.8125024752475247,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,1,0.4,0.365,0.715,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Purine Metabolism,7,1,0.4,0.365,0.715,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Riboflavin Metabolism,7,1,0.4,0.365,0.715,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Purine Metabolism,7,1,0.4,0.365,0.831,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Riboflavin Metabolism,7,1,0.4,0.365,0.831,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Warburg Effect,7,1,0.4,0.365,0.831,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Tyrosine Metabolism,8,1,0.457,0.41,0.773,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Vitamin B6 Metabolism,8,1,0.457,0.41,0.773,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Tyrosine Metabolism,8,1,0.457,0.41,0.874,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Vitamin B6 Metabolism,8,1,0.457,0.41,0.874,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Pyruvate Metabolism,8,1,0.457,0.41,0.874,0.8206858638743456,FALSE,Magnesium
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,5,2.6,0.0501,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; FAD; Niacinamide; Nudifloramide
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,4,2.4,0.163,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Vitamin B6 Metabolism,8,4,2.74,0.257,1,0.8125024752475247,FALSE,Pyridoxine; Pyridoxamine; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.03,0.266,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Vitamin B6 Metabolism,8,4,2.97,0.325,1,0.8206858638743456,FALSE,Pyridoxine; FAD; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,D-Arginine and D-Ornithine Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Vitamin K Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Tryptophan Metabolism,4,2,1.49,0.478,1,0.8322538071065989,FALSE,L-Tryptophan; FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Riboflavin Metabolism,7,3,2.6,0.525,1,0.8755672609400325,FALSE,Riboflavin; FAD; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Glutathione Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Caffeine Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Glycerolipid Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Glycerol Phosphate Shuttle,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Mitochondrial Electron Transport Chain,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Pyruvaldehyde Degradation,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,2,1,0.743,0.612,1,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Arginine and Proline Metabolism,5,2,1.86,0.626,1,0.8827956698240865,FALSE,FAD; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Pyrimidine Metabolism,5,2,1.86,0.626,1,0.8827956698240865,FALSE,FAD; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Beta-Alanine Metabolism,8,3,2.97,0.645,1,0.8920766129032258,FALSE,Pantothenic acid; FAD; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,2,2.23,0.743,1,0.9195572254335259,FALSE,FAD; Pyridoxal
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Steroid Biosynthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Bile Acid Biosynthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Fatty acid Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Butyrate Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Plasmalogen Synthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Thyroid hormone synthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Riboflavin Metabolism,7,2,2.4,0.783,1,0.930377598152425,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Beta-Alanine Metabolism,8,2,2.74,0.854,1,0.9515483870967741,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Lysine Degradation,4,1,1.49,0.86,1,0.9515483870967741,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Aspartate Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Arginine and Proline Metabolism,5,1,1.71,0.896,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Pyrimidine Metabolism,5,1,1.71,0.896,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Glycine and Serine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Phenylalanine and Tyrosine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Ammonia Recycling,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Porphyrin Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Phospholipid Biosynthesis,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Folate Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Betaine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,1.86,0.919,1,0.9617112676056339,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,2.06,0.938,1,0.969078313253012,FALSE,Pyridoxal
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Propanoate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Methionine Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Citric Acid Cycle,6,1,2.23,0.954,1,0.9700256916996047,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Glutamate Metabolism,6,1,2.23,0.954,1,0.9700256916996047,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Histidine Metabolism,7,1,2.6,0.975,1,0.9807184750733138,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Purine Metabolism,7,1,2.6,0.975,1,0.9807184750733138,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Warburg Effect,7,1,2.6,0.975,1,0.9807184750733138,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Tyrosine Metabolism,8,1,2.97,0.986,1,0.986,FALSE,FAD
primary,stratified,Misame,3-4 mo.,up,IFA/BEP,ora,Pyruvate Metabolism,8,1,2.97,0.986,1,0.986,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Nicotinate and Nicotinamide Metabolism,7,6,3.2,0.0243,1,0.8125024752475247,FALSE,Nicotinamide riboside; NAD; Nicotinic acid mononucleotide; FAD; Niacinamide; Nudifloramide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Nicotinate and Nicotinamide Metabolism,7,5,3,0.101,1,0.8125024752475247,FALSE,NAD; Nicotinic acid mononucleotide; FAD; Niacinamide; Nudifloramide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Caffeine Metabolism,2,2,0.857,0.176,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glycerolipid Metabolism,2,2,0.857,0.176,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glycerol Phosphate Shuttle,2,2,0.857,0.176,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Electron Transport Chain,2,2,0.857,0.176,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,2,2,0.857,0.176,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,"Valine, Leucine and Isoleucine Degradation",6,4,2.57,0.2,1,0.8125024752475247,FALSE,Biotin; NAD; FAD; Pyridoxal
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Caffeine Metabolism,2,2,0.914,0.202,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glycerolipid Metabolism,2,2,0.914,0.202,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glycerol Phosphate Shuttle,2,2,0.914,0.202,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Mitochondrial Electron Transport Chain,2,2,0.914,0.202,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,2,2,0.914,0.202,1,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,"Valine, Leucine and Isoleucine Degradation",6,4,2.74,0.248,1,0.8125024752475247,FALSE,Biotin; NAD; FAD; Pyridoxal
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Ammonia Recycling,5,3,2.14,0.36,1,0.8206858638743456,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Arginine and Proline Metabolism,5,3,2.14,0.36,1,0.8206858638743456,FALSE,NAD; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Threonine and 2-Oxobutanoate Degradation,5,3,2.14,0.36,1,0.8206858638743456,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Pantothenate and CoA Biosynthesis,3,2,1.29,0.39,1,0.8206858638743456,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Bile Acid Biosynthesis,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Fatty acid Metabolism,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Butyrate Metabolism,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Retinol Metabolism,3,2,1.29,0.39,1,0.8206858638743456,FALSE,Vitamin A; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Thiamine Metabolism,3,2,1.29,0.39,1,0.8206858638743456,FALSE,Thiamine; Thiamine monophosphate
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Plasmalogen Synthesis,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,2,1.29,0.39,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Ammonia Recycling,5,3,2.29,0.415,1,0.8206858638743456,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Arginine and Proline Metabolism,5,3,2.29,0.415,1,0.8206858638743456,FALSE,NAD; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Threonine and 2-Oxobutanoate Degradation,5,3,2.29,0.415,1,0.8206858638743456,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,D-Arginine and D-Ornithine Metabolism,1,1,0.429,0.429,1,0.8206858638743456,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Fatty Acid Elongation In Mitochondria,1,1,0.429,0.429,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Biotin Metabolism,1,1,0.429,0.429,1,0.8206858638743456,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Ketone Body Metabolism,1,1,0.429,0.429,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Steroidogenesis,1,1,0.429,0.429,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Vitamin K Metabolism,1,1,0.429,0.429,1,0.8206858638743456,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Cardiolipin Biosynthesis,1,1,0.429,0.429,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Androstenedione Metabolism,1,1,0.429,0.429,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pantothenate and CoA Biosynthesis,3,2,1.37,0.434,1,0.8206858638743456,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Bile Acid Biosynthesis,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Fatty acid Metabolism,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Butyrate Metabolism,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Retinol Metabolism,3,2,1.37,0.434,1,0.8206858638743456,FALSE,Vitamin A; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Thiamine Metabolism,3,2,1.37,0.434,1,0.8206858638743456,FALSE,Thiamine; Thiamine monophosphate
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Plasmalogen Synthesis,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,2,1.37,0.434,1,0.8206858638743456,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,D-Arginine and D-Ornithine Metabolism,1,1,0.457,0.457,1,0.8206858638743456,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Fatty Acid Elongation In Mitochondria,1,1,0.457,0.457,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Biotin Metabolism,1,1,0.457,0.457,1,0.8206858638743456,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Ketone Body Metabolism,1,1,0.457,0.457,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Steroidogenesis,1,1,0.457,0.457,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Vitamin K Metabolism,1,1,0.457,0.457,1,0.8206858638743456,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Cardiolipin Biosynthesis,1,1,0.457,0.457,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Androstenedione Metabolism,1,1,0.457,0.457,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Beta-Alanine Metabolism,8,4,3.43,0.473,1,0.8322538071065989,FALSE,Pantothenic acid; NAD; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Vitamin B6 Metabolism,8,4,3.43,0.473,1,0.8322538071065989,FALSE,Pyridoxine; FAD; Flavin mononucleotide; Pyridoxal
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Propanoate Metabolism,6,3,2.57,0.519,1,0.8669659090909091,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Citric Acid Cycle,6,3,2.57,0.519,1,0.8669659090909091,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glutamate Metabolism,6,3,2.57,0.519,1,0.8669659090909091,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Beta-Alanine Metabolism,8,4,3.66,0.548,1,0.8797067082683309,FALSE,Pantothenic acid; NAD; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Vitamin B6 Metabolism,8,4,3.66,0.548,1,0.8797067082683309,FALSE,Pyridoxine; FAD; Flavin mononucleotide; Pyridoxal
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Lysine Degradation,4,2,1.71,0.581,1,0.8827956698240865,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Tryptophan Metabolism,4,2,1.71,0.581,1,0.8827956698240865,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Gluconeogenesis,4,2,1.71,0.581,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Transfer of Acetyl Groups into Mitochondria,4,2,1.71,0.581,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Propanoate Metabolism,6,3,2.74,0.582,1,0.8827956698240865,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Citric Acid Cycle,6,3,2.74,0.582,1,0.8827956698240865,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glutamate Metabolism,6,3,2.74,0.582,1,0.8827956698240865,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Lysine Degradation,4,2,1.83,0.63,1,0.8827956698240865,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Tryptophan Metabolism,4,2,1.83,0.63,1,0.8827956698240865,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Gluconeogenesis,4,2,1.83,0.63,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Transfer of Acetyl Groups into Mitochondria,4,2,1.83,0.63,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Riboflavin Metabolism,7,3,3,0.66,1,0.9039431968295905,FALSE,Riboflavin; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Warburg Effect,7,3,3,0.66,1,0.9039431968295905,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Pterine Biosynthesis,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glutathione Metabolism,2,1,0.857,0.681,1,0.9112470741222367,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Selenoamino Acid Metabolism,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Androgen and Estrogen Metabolism,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glucose-Alanine Cycle,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Ethanol Degradation,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Fatty Acid Biosynthesis,2,1,0.857,0.681,1,0.9112470741222367,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Pyruvaldehyde Degradation,2,1,0.857,0.681,1,0.9112470741222367,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Inositol Phosphate Metabolism,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Carnitine Synthesis,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Estrone Metabolism,2,1,0.857,0.681,1,0.9112470741222367,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pterine Biosynthesis,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glutathione Metabolism,2,1,0.914,0.713,1,0.9126782608695652,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Selenoamino Acid Metabolism,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Androgen and Estrogen Metabolism,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glucose-Alanine Cycle,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
