"study","visit","biomarker","label","category","outcome_class","arm","mean","mean_cil","mean_ciu","N","raw_mean","raw_sd","raw_median","raw_q25","raw_q75"
"Vital","1.5 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",1.60807908553478,1.39245974377961,1.82369842728995,50,1.62785278343459,0.835199663763945,1.4350352583976,1.13001248248986,1.99224786436311
"Vital","1.5 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",1.4704988436403,1.33246068526512,1.60853700201549,100,1.45625386263692,0.789414130549801,1.33149913006414,0.963621221530528,1.80148073562759
"Vital","1.5 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","Control",1.01872079257755,0.795564431548723,1.24187715360638,50,1.01872079257755,0.810551565302194,0.857709157562747,0.688374978829511,1.13756780896919
"Vital","1.5 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","BEP",1.16107351561822,0.996263483464611,1.32588354777184,100,1.16107351561822,0.842297400688325,0.986596957989348,0.657401636732212,1.30927004701693
"Vital","1.5 mo.","Dflnh_pct","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",0.99254409045503,0.742235489001768,1.24285269190829,50,1.01934514209727,0.974362596778115,0.715229710630217,0.25205168880227,1.56075652722743
"Vital","1.5 mo.","Dflnh_pct","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",0.852073467270346,0.696977923172949,1.00716901136774,100,0.852073467270346,0.792649403343467,0.552165184204095,0.19638543681847,1.36197530838268
"Vital","1.5 mo.","Dflac_nmol.ml","Difucosyllactose","Individual HMO containing Fucose","secondary","Control",264.281405753932,203.152401296978,325.410410210886,50,259.689722647038,272.442830859881,200.152224721398,33.2198350829557,369.284546717004
"Vital","1.5 mo.","Dflac_nmol.ml","Difucosyllactose","Individual HMO containing Fucose","secondary","BEP",293.459992775145,234.905525791949,352.014459758341,100,293.459992775145,299.255298322295,253.73669666686,88.2367279826057,387.300900084401
"Vital","1.5 mo.","Lstc_nmol.ml","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Control",122.216795771307,108.974985186802,135.458606355811,50,122.614830812825,58.0863323144139,120.882964846431,82.481876453564,160.628596322619
"Vital","1.5 mo.","Lstc_nmol.ml","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","BEP",128.037214601147,116.085128505447,139.989300696847,100,128.339114403278,64.1950317531247,119.001907061587,77.1148377380265,169.083131143978
"Vital","1.5 mo.","Flnh_nmol.ml","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",337.152691416723,301.193640572712,373.111742260734,50,343.910546699231,168.418349662542,318.885825881465,239.271030813868,400.097776687992
"Vital","1.5 mo.","Flnh_nmol.ml","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",355.1966936752,326.316881432607,384.076505917792,100,355.559678700022,150.345727655572,329.381995752625,242.337788410332,466.716722382911
"Vital","1.5 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","Control",8497.42802827115,7442.6417237522,9552.21433279009,50,8497.42802827115,3831.20914073649,9044.85685903558,5268.28999537705,11792.3859119295
"Vital","1.5 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","BEP",8917.44493179262,8191.6729472062,9643.21691637905,100,8917.44493179262,3709.21507702741,8743.90138076187,5698.94599579458,11438.8966418719
"Vital","1.5 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","Control",2.10079999061213,1.69628374575303,2.50531623547124,50,2.07313472518899,2.15690845183752,1.49338015810604,0.431822608033658,2.95191403003071
"Vital","1.5 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","BEP",2.31792291975735,1.91141099457438,2.72443484494033,100,2.32931059284637,2.11726270201855,1.9847312396951,0.784142825528419,3.14685834471064
"Vital","1.5 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",6.9073230162686,5.73589612106495,8.07874991147225,50,6.70292617094654,4.8345523977754,5.11829649441945,2.5422234304005,10.6449286476069
"Vital","1.5 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",7.35617518669442,6.53821627942582,8.17413409396303,100,7.4161930930726,4.78573842893608,6.63029438875442,3.03232609318315,10.2850647159093
"Vital","1.5 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Control",1.04551332910144,0.939871875909901,1.15115478229298,50,1.0480468878458,0.389747552495035,1.01606448592146,0.720264454331765,1.33042207826708
"Vital","1.5 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","BEP",1.09056210115843,1.00676720594189,1.17435699637496,100,1.08947332103031,0.433716370821373,1.03242252130455,0.768344071379536,1.39104587194635
"Vital","1.5 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Control",6.43992660639548,5.25855557585353,7.62129763693744,50,6.43992660639548,4.29099190179365,6.41899997729037,3.58659082088367,9.6390459888517
"Vital","1.5 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","BEP",5.96746864466516,5.24570864332675,6.68922864600357,100,5.96746864466516,3.68871096682702,6.44813667012303,4.03640121444975,8.39070455031942
"Vital","1.5 mo.","Leptin","Leptin","Bioactive","secondary","Control",120.349148998178,41.1166667181445,199.581631278211,50,120.185715157049,292.397829172217,44.0657839243608,13.7064113688359,78.955193290411
"Vital","1.5 mo.","Leptin","Leptin","Bioactive","secondary","BEP",211.933074923384,-12.8229275650224,436.68907741179,100,212.202388228082,1153.07306398443,50.2145907892141,19.5889339236082,101.170476581774
"Vital","1.5 mo.","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",3632.14586790418,3174.58970374769,4089.70203206066,50,3097.12885372335,3181.34912225739,3060.7615185349,10.9221661601053,5290.61110213043
"Vital","1.5 mo.","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",3844.39115259151,3215.78354016189,4472.99876502114,100,3844.39115259152,3212.63548755859,3752.20700816589,539.178337106429,5633.33839013173
"Vital","1.5 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",127.601950049788,112.391796237544,142.812103862031,50,128.059518837829,60.0053176794677,118.039816608136,91.0815607002788,147.821136386866
"Vital","1.5 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","BEP",122.243473048678,110.496384665715,133.990561431641,100,122.243473048678,60.0360419892615,110.530635788246,83.5962378896308,151.048125891897
"Vital","1.5 mo.","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",937.098711702576,701.436019639515,1172.76140376564,50,937.098711702576,855.97723073807,669.264756302605,209.846809296599,1555.04125239498
"Vital","1.5 mo.","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",995.410904019431,835.417936455971,1155.40387158289,100,995.410904019431,817.678747744605,797.537160151189,300.851144387951,1442.90355887792
"Vital","1.5 mo.","Dflnt_nmol.ml","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Control",758.964153514949,588.725922769673,929.202384260225,50,758.964153514949,618.341613784574,599.684337019936,271.417375340725,1124.27488472891
"Vital","1.5 mo.","Dflnt_nmol.ml","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","BEP",711.942657678777,609.069717694284,814.81559766327,100,711.942657678777,525.754462988889,704.850910475308,340.742020087775,997.346751766037
"Vital","1.5 mo.","Dflnh_nmol.ml","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",94.2296444243969,75.0816932534114,113.377595595382,50,94.8343467847968,70.3700488875747,80.369998065677,34.0601536218406,144.354778393434
"Vital","1.5 mo.","Dflnh_nmol.ml","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",88.9286761754394,73.4631889066595,104.394163444219,100,88.9286761754394,79.0397256565677,66.354586052755,24.7644321670946,127.861644053994
"Vital","1.5 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",4.30459060712817,3.81453002610865,4.79465118814768,50,4.30459060712817,1.78000469808233,4.10796481819342,2.87383326191518,5.38582787384412
"Vital","1.5 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",4.18820536647099,3.78286753077184,4.59354320217015,100,4.18820536647099,2.0715668879417,3.5698016487547,2.81063715317272,5.22218274403831
"Vital","1.5 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",3.25576671412648,2.79044979875214,3.72108362950083,50,3.32976825618715,2.21761910093929,2.58533057050183,1.77820857624803,3.84633503367964
"Vital","1.5 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",3.38521020007189,3.01962033749025,3.75080006265352,100,3.37973781549759,2.0706136070311,2.87615459977791,1.90915609600342,4.01628286947424
"Vital","1.5 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",1.16031714543828,1.02353181053798,1.29710248033858,50,1.17556623876433,0.5572588591229,1.11069297730848,0.815730307975832,1.38872764885672
"Vital","1.5 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","BEP",1.12169245049595,0.999407016154922,1.24397788483697,100,1.12175871964487,0.631141386379879,0.97050488680221,0.682768565871284,1.37543688847671
"Vital","1.5 mo.","Fgf.21","FGF-21","Bioactive","secondary","Control",34.4556210889879,24.5123296809722,44.3989124970037,50,34.2693248526008,37.2069739572711,19.8499685315575,13.6730573455103,40.6474254495993
"Vital","1.5 mo.","Fgf.21","FGF-21","Bioactive","secondary","BEP",32.1496990685308,24.4301143881088,39.8692837489528,100,32.1496990685308,39.4526111411252,18.6400536525527,11.4774410284692,41.7161271893543
"Vital","1.5 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","Control",11694.0297893452,10657.5409799694,12730.5185987209,50,11694.0297893452,3764.74873037188,12020.9820734971,8664.65180666361,14426.4642670057
"Vital","1.5 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","BEP",11879.1145288151,11162.7610109153,12595.4680467149,100,11879.1145288151,3661.07996107041,11484.0971689359,9182.54677051854,14293.7625930295
"Vital","1.5 mo.","X6.sl_nmol.ml","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",466.491262794446,424.869546780959,508.112978807933,50,464.920408472494,178.198074532012,421.538280585744,340.112530639985,563.148489105732
"Vital","1.5 mo.","X6.sl_nmol.ml","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","BEP",468.503515497325,425.537975369018,511.469055625631,100,468.503515497325,219.584707898796,423.149333041031,342.918443508831,581.941697809241
"Vital","1.5 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","Control",3266613.60348889,1706086.09889088,4827141.1080869,50,3266613.60348889,5668169.19633148,462165.868827717,121889.888704674,3266679.01820582
"Vital","1.5 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","BEP",2216498.983437,1449377.98690062,2983619.97997339,100,2216498.98343701,3920538.16720205,549277.478529498,165178.237102937,2271928.24299051
"Vital","1.5 mo.","Iga","Secretory IgA","Bioactive","secondary","Control",932588767.942792,752206938.272044,1112970597.61354,50,928312413.793284,668093277.351682,739555454.935067,551351167.863225,1073093311.59562
"Vital","1.5 mo.","Iga","Secretory IgA","Bioactive","secondary","BEP",857041751.466267,757108793.640029,956974709.292506,100,857041751.466267,510729046.771144,751237296.074054,540297138.811176,994509751.903939
"Vital","2 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","Control",0.587816557937042,0.484024282634636,0.691608833239448,50,0.54,0.503457433905888,1,0,1
"Vital","2 mo.","Secretor","Maternal Secretor Status","Bioactive","secondary","BEP",0.718710382340172,0.638063445404719,0.799357319275625,100,0.73,0.446196043338474,1,0,1
"Vital","2 mo.","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",2636.97818695191,1861.98706727469,3411.96930662913,50,2636.97818695191,2814.93327034722,2210.28199999064,6.84593395763629,5032.6841676092
"Vital","2 mo.","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",3604.04193215708,3052.33093258786,4155.7529317263,100,3604.04193215708,2819.63867609211,3924.99091104654,628.069639884455,5248.41793498036
"Vital","2 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",323.878164827393,257.09713278409,390.659196870697,50,336.509139643546,283.547676451937,250.661158222417,107.888993414274,493.748472456724
"Vital","2 mo.","X3fl_nmol.ml","3-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",259.265442869225,221.630585733037,296.900300005414,100,255.255886002495,203.008515849913,195.661143533931,117.602035009871,350.721099201665
"Vital","2 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","Control",733.646271232904,591.239156118135,876.053386347674,50,733.646271232904,517.25305760625,579.25046719982,350.010573876535,968.756315929212
"Vital","2 mo.","Lnnt_nmol.ml","Lacto-N-neotetraose","Other individual HMO","secondary","BEP",935.274301043735,827.955325603125,1042.59327648435,100,943.584099407763,557.244843035333,862.397112813162,535.393398451657,1364.68689412084
"Vital","2 mo.","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",646.615804744899,483.259097435979,809.972512053818,50,640.861186679542,624.059137205688,334.05143392846,185.828723638578,1003.55605421012
"Vital","2 mo.","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",847.496281325583,697.434542416903,997.558020234263,100,847.496281325583,766.923050580693,626.536009068733,252.285288512552,1221.46780679326
"Vital","2 mo.","Dflnh_nmol.ml","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",90.4645144003401,66.645163082787,114.283865717893,50,96.9854087488378,99.5593505759011,58.4414333274464,25.6803267871264,137.026198813806
"Vital","2 mo.","Dflnh_nmol.ml","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","BEP",66.0327351271604,54.1333457174907,77.9321245368301,100,65.5414173229176,62.9633513365787,45.7059335420654,15.0396546030153,104.061479679732
"Vital","2 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","Control",9978.27905762592,9131.8439284347,10824.7141868171,50,9978.27905762592,3074.43317201285,9522.33973997401,7750.76775629607,12730.8877180138
"Vital","2 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","BEP",10991.4890738017,10311.6503618806,11671.3277857228,100,10991.4890738017,3474.46312858377,10822.8712950028,8070.67581206885,13076.2122906154
"Vital","2 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","Control",7494.33758410431,6556.87666131237,8431.79850689624,50,7494.33758410431,3405.05829578603,7229.06353152517,4687.8834396085,10362.1219402626
"Vital","2 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","BEP",8458.28238669009,7793.80200814005,9122.76276524013,100,8458.28238669009,3395.97103615288,8422.271512985,5997.69692498991,10640.4615779653
"Vital","2 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",23.828893578858,19.0778286696478,28.5799584880683,50,22.3127539793488,21.9105492951242,21.1055539504955,0.0911079748537256,42.2351112904013
"Vital","2 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",28.8712709888805,25.2089390951769,32.5336028825841,100,29.3840008798424,20.5398364709172,35.2651391057519,7.57428722376402,44.1088239436462
"Vital","2 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",4.07950853686602,2.90464783118158,5.25436924255047,50,4.20670370942479,4.49385992531394,2.5670378452628,0.972165866872977,6.70440329025831
