"","VARNAME","variable_original","seq_original","label_original","MEMNAME","VISIT_ddf","TARGETVR_ddf","TESTCD_ddf","RELTIVE_ddf","N_ddf","Matched_Full"
"295","DR_DATE","dr_date",531,"Date of recall interview","MISAME3_WIDE","24H Diet Recall","AGEDAYS",NA,NA,1,"missing"
"296","DR_DAYWEEK","dr_dayweek",532,"What was the day of the week yesterday?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"293","DR_COMMONDISH","dr_commondish",533,"Yesterday, did you eat food from the common dish?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"371","DR_QUANTITY","dr_quantity",534,"Yesterday, how did you eat in terms of quantity?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"370","DR_QUALITY","dr_quality",535,"Yesterday, how did you eat in terms of variety of food?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"300","DR_FASTING","dr_fasting",536,"Yesterday, did you fast?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"395","DR_WHY_FASTING","dr_why_fasting",537,"Why did you fast yesterday?","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"396","DR_WHY_FASTING_OTHER","dr_why_fasting_other",538,"fasting other reason","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"378","DR_SUPL_MISAME","dr_supl_misame",539,"Visit of FA?","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"379","DR_SUPL_OTHER","dr_supl_other",540,"Prenez-vous d'autres suppléments","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"380","DR_SUPL_OTHER_O","dr_supl_other_o",541,"Quels autres suppléments?","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"394","DR_WHICH_SUPPL_SPEC","dr_which_suppl_spec",542,"Specifiez quel supplement alimentaire","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"381","DR_SUPL_QUANT","dr_supl_quant",543,"BEP intake","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"382","DR_SUPL_REFUSE","dr_supl_refuse",544,"Pourquoi la femme n'a-t-elle pas pris l'alicament hier?","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"383","DR_SUPL_REFUSE_OTHER","dr_supl_refuse_other",545,"Ohter reason for refusal ASPE","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"375","DR_SUPL_IFA","dr_supl_ifa",546,"IFA intake","MISAME3_WIDE",NA,"FACID",NA,NA,1,"missing"
"376","DR_SUPL_IFA_REFUSE","dr_supl_ifa_refuse",547,"Pourquoi la femme n'a-t-elle pas pris le comprimé fer-acide folique hier?","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"377","DR_SUPL_IFA_REFUSE_OTHER","dr_supl_ifa_refuse_other",548,"Other refusal IFA","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"294","DR_CURRENTGA_W","dr_currentga_w",549,"Gestational age during 24HR","MISAME3_WIDE","24H Diet Recall","GAGEDAYS",NA,NA,0,"missing"
"303","DR_FOOD_GROUP1","dr_food_group1",550,"Grains, white roots, tubers, and planta","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","GRAINS","Mother",1,"missing"
"313","DR_FOOD_GROUP2","dr_food_group2",551,"Pulses (beans, peas, lentils)","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","PULSES","Mother",1,"missing"
"314","DR_FOOD_GROUP3","dr_food_group3",552,"Nuts and seeds","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","NUTSSEED","Mother",1,"missing"
"315","DR_FOOD_GROUP4","dr_food_group4",553,"Dairy","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","DAIRY","Mother",1,"missing"
"316","DR_FOOD_GROUP5","dr_food_group5",554,"Meat, poultry and fish","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","MEAT","Mother",1,"missing"
"317","DR_FOOD_GROUP6","dr_food_group6",555,"Eggs","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","EGG","Mother",1,"missing"
"318","DR_FOOD_GROUP7","dr_food_group7",556,"Dark green leafy vegetables","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","VEG_LEAF","Mother",1,"missing"
"319","DR_FOOD_GROUP8","dr_food_group8",557,"Other vitamin A-rich fruits and veg","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","VITAFRVG","Mother",1,"missing"
"320","DR_FOOD_GROUP9","dr_food_group9",558,"Other vegetables","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","VEGOTH","Mother",1,"missing"
"304","DR_FOOD_GROUP10","dr_food_group10",559,"Other fruits","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","FRUITOTH","Mother",1,"missing"
"305","DR_FOOD_GROUP11","dr_food_group11",560,"Insects and other small protein","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","INSECTS","Mother",1,"missing"
"306","DR_FOOD_GROUP12","dr_food_group12",561,"Red palm oil","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","REDPALM","Mother",1,"missing"
"307","DR_FOOD_GROUP13","dr_food_group13",562,"Other oils and fats","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","FATSOILS","Mother",1,"missing"
"308","DR_FOOD_GROUP14","dr_food_group14",563,"Savoury and fried snacks","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","SNACKFRD","Mother",1,"missing"
"309","DR_FOOD_GROUP15","dr_food_group15",564,"Sweets","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","SWEETS","Mother",1,"missing"
"310","DR_FOOD_GROUP16","dr_food_group16",565,"Sugar-sweetened beverages","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","SUGDRINK","Mother",1,"missing"
"311","DR_FOOD_GROUP17","dr_food_group17",566,"Condiments and seasonings","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","CONDMNT","Mother",1,"missing"
"312","DR_FOOD_GROUP18","dr_food_group18",567,"Other beverages and foods","MISAME3_WIDE","24H Diet Recall","GFSTRESC, GFSTRESN","LIQUIDO","Mother",1,"missing"
"298","DR_ENERGY_DIET","dr_energy_diet",568,"Energy intake from base diet (kcal)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENERGY","Mother",1,"missing"
"368","DR_PROTEIN_DIET","dr_protein_diet",569,"Protein intake from base diet (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","PROT","Mother",1,"missing"
"323","DR_LIPID_DIET","dr_lipid_diet",570,"Lipid intake from base diet (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","LIPID","Mother",1,"missing"
"291","DR_CHO_DIET","dr_CHO_diet",571,"CHO intake from base diet (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","CARB","Mother",1,"missing"
"289","DR_CALCIUM_DIET","dr_calcium_diet",572,"Ca intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","CA","Mother",1,"missing"
"321","DR_IRON_DIET","dr_iron_diet",573,"Fe intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","FE","Mother",1,"missing"
"397","DR_ZINC_DIET","dr_zinc_diet",574,"Zn intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ZN","Mother",1,"missing"
"386","DR_VIT_A_DIET","dr_vit_a_diet",575,"Vit A intake from base diet (RAE- mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITA","Mother",1,"missing"
"372","DR_RETINOL_DIET","dr_retinol_diet",576,"Retinol intake from base diet (mcg)","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"288","DR_BETA_CAROT_DIET","dr_beta_carot_diet",577,"Beta-carotein intake from base diet (mcg)","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"384","DR_THIAMIN_DIET","dr_thiamin_diet",578,"Thiamin intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB1","Mother",1,"missing"
"373","DR_RIBOFLAVIN_DIET","dr_riboflavin_diet",579,"Riboflavin intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB2","Mother",1,"missing"
"360","DR_NIACIN_DIET","dr_niacin_diet",580,"Niacin intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB3","Mother",1,"missing"
"390","DR_VIT_B6_DIET","dr_vit_b6_diet",581,"Vit B6 intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB6","Mother",1,"missing"
"301","DR_FOLATE_DIET","dr_folate_diet",582,"Folate intake from base diet (mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB9","Mother",1,"missing"
"388","DR_VIT_B12_DIET","dr_vit_b12_diet",583,"Vit B12 intake from base diet (mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB12","Mother",1,"missing"
"392","DR_VIT_C_DIET","dr_vit_c_diet",584,"Vit C intake from base diet (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITC","Mother",1,"missing"
"364","DR_PERC_LIPIDS_DIET","dr_perc_lipids_diet",585,"%Energy from lipids in base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYLIP","Mother",1,"missing"
"362","DR_PERC_CARB_DIET","dr_perc_carb_diet",586,"%Energy from CHO in base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYCHO","Mother",1,"missing"
"366","DR_PERC_PROTEIN_DIET","dr_perc_protein_diet",587,"%Energy from protein in base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYPROT","Mother",1,"missing"
"342","DR_NAR_PROTEIN","dr_nar_protein",588,"Nutrient adequacy ratio (NAR) of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARPROT","Mother",1,"missing"
"328","DR_NAR_CHO","dr_nar_cho",589,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARCHO","Mother",1,"missing"
"326","DR_NAR_CALCIUM_DIET","dr_nar_calcium_diet",590,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARCA","Mother",1,"missing"
"338","DR_NAR_IRON_DIET","dr_nar_iron_diet",591,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFE","Mother",1,"missing"
"336","DR_NAR_IRON_BIO5_DIET","dr_nar_iron_bio5_diet",592,"NAR of base diet (5% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB05","Mother",1,"missing"
"332","DR_NAR_IRON_BIO10_DIET","dr_nar_iron_bio10_diet",593,"NAR of base diet (10% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB10","Mother",1,"missing"
"334","DR_NAR_IRON_BIO16_DIET","dr_nar_iron_bio16_diet",594,"NAR of base diet (16% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB16","Mother",1,"missing"
"358","DR_NAR_ZINC_DIET","dr_nar_zinc_diet",595,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARZN","Mother",1,"missing"
"356","DR_NAR_ZINC_BIO25_DIET","dr_nar_zinc_bio25_diet",596,"NAR of base diet (25% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARZNB25","Mother",1,"missing"
"348","DR_NAR_VITA_DIET","dr_nar_vita_diet",597,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITA","Mother",1,"missing"
"346","DR_NAR_THIAMIN_DIET","dr_nar_thiamin_diet",598,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB1","Mother",1,"missing"
"344","DR_NAR_RIBOFLAVIN_DIET","dr_nar_riboflavin_diet",599,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB2","Mother",1,"missing"
"340","DR_NAR_NIACIN_DIET","dr_nar_niacin_diet",600,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB3","Mother",1,"missing"
"352","DR_NAR_VITB6_DIET","dr_nar_vitb6_diet",601,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB6","Mother",1,"missing"
"330","DR_NAR_FOLATE_DIET","dr_nar_folate_diet",602,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB9","Mother",1,"missing"
"350","DR_NAR_VITB12_DIET","dr_nar_vitb12_diet",603,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVTB12","Mother",1,"missing"
"354","DR_NAR_VITC_DIET","dr_nar_vitc_diet",604,"NAR of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITC","Mother",1,"missing"
"325","DR_MAR_DIET","dr_mar_diet",605,"Mean adequacy ratio of base diet","MISAME3_WIDE","24H Diet Recall","NTSTRESN","MAR","Mother",1,"missing"
"297","DR_ENERG_TOTAL","dr_energ_total",606,"Energy intake from diet & supplement (kcal)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENERGY","Mother",1,"missing"
"369","DR_PROTEIN_TOTAL","dr_protein_total",607,"Protein intake from diet & supplement (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","PROT","Mother",1,"missing"
"324","DR_LIPID_TOTAL","dr_lipid_total",608,"Lipid intake from  diet & supplement (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","LIPID","Mother",1,"missing"
"292","DR_CHO_TOTAL","dr_cho_total",609,"CHO intake from diet & supplement (g)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","CARB","Mother",1,"missing"
"290","DR_CALCIUM_TOTAL","dr_calcium_total",610,"Ca intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","CA","Mother",1,"missing"
"322","DR_IRON_TOTAL","dr_iron_total",611,"Fe intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","FE","Mother",1,"missing"
"398","DR_ZINC_TOTAL","dr_zinc_total",612,"Zn intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ZN","Mother",1,"missing"
"387","DR_VIT_A_TOTAL","dr_vit_a_total",613,"Vit A intake from diet & supplement (RAE- mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITA","Mother",1,"missing"
"385","DR_THIAMIN_TOTAL","dr_thiamin_total",614,"Thiamin intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB1","Mother",1,"missing"
"374","DR_RIBOFLAVIN_TOTAL","dr_riboflavin_total",615,"Riboflavin intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB2","Mother",1,"missing"
"361","DR_NIACIN_TOTAL","dr_niacin_total",616,"Niacin intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB3","Mother",1,"missing"
"391","DR_VIT_B6_TOTAL","dr_vit_b6_total",617,"Vit B6 intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB6","Mother",1,"missing"
"302","DR_FOLATE_TOTAL","dr_folate_total",618,"Folate intake from diet & supplement (mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB9","Mother",1,"missing"
"389","DR_VIT_B12_TOTAL","dr_vit_b12_total",619,"Vit B12 intake from diet & supplement (mcg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITB12","Mother",1,"missing"
"393","DR_VIT_C_TOTAL","dr_vit_c_total",620,"Vit C intake from diet & supplement (mg)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","VITC","Mother",1,"missing"
"365","DR_PERC_LIPIDS_TOTAL","dr_perc_lipids_total",621,"%Energy from lipids in diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYLIP","Mother",1,"missing"
"363","DR_PERC_CHO_TOTAL","dr_perc_cho_total",622,"%Energy from CHO in diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYCHO","Mother",1,"missing"
"367","DR_PERC_PROTEIN_TOTAL","dr_perc_protein_total",623,"%Energy from protein in diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","ENGYPROT","Mother",1,"missing"
"343","DR_NAR_PROTEIN_TOT","dr_nar_protein_tot",624,"Nutrient adequacy ratio (NAR) of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARPROT","Mother",1,"missing"
"329","DR_NAR_CHO_TOT","dr_nar_cho_tot",625,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARCHO","Mother",1,"missing"
"327","DR_NAR_CALCIUM_TOT","dr_nar_calcium_tot",626,"NAR diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARCA","Mother",1,"missing"
"339","DR_NAR_IRON_TOT","dr_nar_iron_tot",627,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFE","Mother",1,"missing"
"337","DR_NAR_IRON_BIO5_TOT","dr_nar_iron_bio5_tot",628,"NAR of diet & supplement (5% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB05","Mother",1,"missing"
"333","DR_NAR_IRON_BIO10_TOT","dr_nar_iron_bio10_tot",629,"NAR of diet & supplement (10% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB10","Mother",1,"missing"
"335","DR_NAR_IRON_BIO16_TOT","dr_nar_iron_bio16_tot",630,"NAR of diet & supplement (16% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARFEB16","Mother",1,"missing"
"359","DR_NAR_ZINC_TOT","dr_nar_zinc_tot",631,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARZN","Mother",1,"missing"
"357","DR_NAR_ZINC_BIO25_TOT","dr_nar_zinc_bio25_tot",632,"NAR of diet & supplement (25% bioavailability)","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARZNB25","Mother",1,"missing"
"349","DR_NAR_VITA_TOT","dr_nar_vita_tot",633,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITA","Mother",1,"missing"
"347","DR_NAR_THIAMIN_TOT","dr_nar_thiamin_tot",634,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB1","Mother",1,"missing"
"345","DR_NAR_RIBOFLAVIN_TOT","dr_nar_riboflavin_tot",635,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB2","Mother",1,"missing"
"341","DR_NAR_NIACIN_TOT","dr_nar_niacin_tot",636,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB3","Mother",1,"missing"
"353","DR_NAR_VITB6_TOT","dr_nar_vitb6_tot",637,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB6","Mother",1,"missing"
"331","DR_NAR_FOLATE_TOT","dr_nar_folate_tot",638,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITB9","Mother",1,"missing"
"351","DR_NAR_VITB12_TOT","dr_nar_vitb12_tot",639,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVTB12","Mother",1,"missing"
"355","DR_NAR_VITC_TOT","dr_nar_vitc_tot",640,"NAR of diet & supplement","MISAME3_WIDE","24H Diet Recall","NTSTRESN","NARVITC","Mother",1,"missing"
"1360","SECTION_11","SECTION_11",641,"SECTION_11","MISAME3_WIDE",NA,NA,NA,NA,289,"missing"
"872","PN_DATE_1","pn_date_1",642,"Date of assessment","MISAME3_WIDE","Post Natal FU M01","AGEDAYS",NA,NA,275,"yes"
"874","PN_DATE_2","pn_date_2",643,"Date of assessment","MISAME3_WIDE","Post Natal FU M02","AGEDAYS",NA,NA,276,"yes"
"875","PN_DATE_3","pn_date_3",644,"Date of assessment","MISAME3_WIDE","Post Natal FU M03","AGEDAYS",NA,NA,265,"yes"
"876","PN_DATE_4","pn_date_4",645,"Date of assessment","MISAME3_WIDE","Post Natal FU M04","AGEDAYS",NA,NA,279,"yes"
"877","PN_DATE_5","pn_date_5",646,"Date of assessment","MISAME3_WIDE","Post Natal FU M05","AGEDAYS",NA,NA,267,"yes"
"878","PN_DATE_6","pn_date_6",647,"Date of assessment","MISAME3_WIDE","Post Natal FU M06","AGEDAYS",NA,NA,275,"yes"
"879","PN_DATE_9","pn_date_9",648,"Date of assessment","MISAME3_WIDE","Post Natal FU M09","AGEDAYS",NA,NA,169,"yes"
"873","PN_DATE_12","pn_date_12",649,"Date of assessment","MISAME3_WIDE","Post Natal FU M12","AGEDAYS",NA,NA,0,"missing"
"650","PN_CAGE_1","pn_cage_1",650,"Age infant","MISAME3_WIDE","Post Natal FU M01","AGEDAYS",NA,NA,275,"yes"
"652","PN_CAGE_2","pn_cage_2",651,"Age infant","MISAME3_WIDE","Post Natal FU M02","AGEDAYS",NA,NA,276,"yes"
"653","PN_CAGE_3","pn_cage_3",652,"Age infant","MISAME3_WIDE","Post Natal FU M03","AGEDAYS",NA,NA,265,"yes"
"654","PN_CAGE_4","pn_cage_4",653,"Age infant","MISAME3_WIDE","Post Natal FU M04","AGEDAYS",NA,NA,279,"yes"
"655","PN_CAGE_5","pn_cage_5",654,"Age infant","MISAME3_WIDE","Post Natal FU M05","AGEDAYS",NA,NA,267,"yes"
"656","PN_CAGE_6","pn_cage_6",655,"Age infant","MISAME3_WIDE","Post Natal FU M06","AGEDAYS",NA,NA,275,"yes"
"657","PN_CAGE_9","pn_cage_9",656,"Age infant","MISAME3_WIDE","Post Natal FU M09","AGEDAYS",NA,NA,169,"yes"
"651","PN_CAGE_12","pn_cage_12",657,"Age infant","MISAME3_WIDE","Post Natal FU M12","AGEDAYS",NA,NA,0,"missing"
"1327","PN_WWEIGHT1_1","pn_wweight1_1",658,"Woman weight_1","MISAME3_WIDE","Post Natal FU M01","WTKG",NA,"Mother",275,"yes"
"1329","PN_WWEIGHT1_2","pn_wweight1_2",659,"Woman weight_1","MISAME3_WIDE","Post Natal FU M02","WTKG",NA,"Mother",276,"yes"
"1330","PN_WWEIGHT1_3","pn_wweight1_3",660,"Woman weight_1","MISAME3_WIDE","Post Natal FU M03","WTKG",NA,"Mother",265,"yes"
"1331","PN_WWEIGHT1_4","pn_wweight1_4",661,"Woman weight_1","MISAME3_WIDE","Post Natal FU M04","WTKG",NA,"Mother",279,"yes"
"1332","PN_WWEIGHT1_5","pn_wweight1_5",662,"Woman weight_1","MISAME3_WIDE","Post Natal FU M05","WTKG",NA,"Mother",267,"yes"
"1333","PN_WWEIGHT1_6","pn_wweight1_6",663,"Woman weight_1","MISAME3_WIDE","Post Natal FU M06","WTKG",NA,"Mother",275,"yes"
"1334","PN_WWEIGHT1_9","pn_wweight1_9",664,"Woman weight_1","MISAME3_WIDE","Post Natal FU M09","WTKG",NA,"Mother",130,"yes"
"1328","PN_WWEIGHT1_12","pn_wweight1_12",665,"Woman weight_1","MISAME3_WIDE","Post Natal FU M12","WTKG",NA,"Mother",0,"missing"
"1335","PN_WWEIGHT2_1","pn_wweight2_1",666,"Woman weight_2","MISAME3_WIDE","Post Natal FU M01","WTKG",NA,"Mother",275,"yes"
"1337","PN_WWEIGHT2_2","pn_wweight2_2",667,"Woman weight_2","MISAME3_WIDE","Post Natal FU M02","WTKG",NA,"Mother",276,"yes"
"1338","PN_WWEIGHT2_3","pn_wweight2_3",668,"Woman weight_2","MISAME3_WIDE","Post Natal FU M03","WTKG",NA,"Mother",265,"yes"
"1339","PN_WWEIGHT2_4","pn_wweight2_4",669,"Woman weight_2","MISAME3_WIDE","Post Natal FU M04","WTKG",NA,"Mother",279,"yes"
"1340","PN_WWEIGHT2_5","pn_wweight2_5",670,"Woman weight_2","MISAME3_WIDE","Post Natal FU M05","WTKG",NA,"Mother",267,"yes"
"1341","PN_WWEIGHT2_6","pn_wweight2_6",671,"Woman weight_2","MISAME3_WIDE","Post Natal FU M06","WTKG",NA,"Mother",275,"yes"
"1342","PN_WWEIGHT2_9","pn_wweight2_9",672,"Woman weight_2","MISAME3_WIDE","Post Natal FU M09","WTKG",NA,"Mother",130,"yes"
"1336","PN_WWEIGHT2_12","pn_wweight2_12",673,"Woman weight_2","MISAME3_WIDE","Post Natal FU M12","WTKG",NA,"Mother",0,"missing"
"1343","PN_WWEIGHT3_1","pn_wweight3_1",674,"Woman weight_3","MISAME3_WIDE","Post Natal FU M01","WTKG",NA,"Mother",0,"missing"
"1345","PN_WWEIGHT3_2","pn_wweight3_2",675,"Woman weight_3","MISAME3_WIDE","Post Natal FU M02","WTKG",NA,"Mother",0,"missing"
"1346","PN_WWEIGHT3_3","pn_wweight3_3",676,"Woman weight_3","MISAME3_WIDE","Post Natal FU M03","WTKG",NA,"Mother",0,"missing"
"1347","PN_WWEIGHT3_4","pn_wweight3_4",677,"Woman weight_3","MISAME3_WIDE","Post Natal FU M04","WTKG",NA,"Mother",1,"missing"
"1348","PN_WWEIGHT3_5","pn_wweight3_5",678,"Woman weight_3","MISAME3_WIDE","Post Natal FU M05","WTKG",NA,"Mother",0,"missing"
"1349","PN_WWEIGHT3_6","pn_wweight3_6",679,"Woman weight_3","MISAME3_WIDE","Post Natal FU M06","WTKG",NA,"Mother",0,"missing"
"1350","PN_WWEIGHT3_9","pn_wweight3_9",680,"Woman weight_3","MISAME3_WIDE","Post Natal FU M09","WTKG",NA,"Mother",1,"missing"
"1344","PN_WWEIGHT3_12","pn_wweight3_12",681,"Woman weight_3","MISAME3_WIDE","Post Natal FU M12","WTKG",NA,"Mother",0,"missing"
"1319","PN_WWEIGHT_1","pn_wweight_1",682,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1321","PN_WWEIGHT_2","pn_wweight_2",683,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"1322","PN_WWEIGHT_3","pn_wweight_3",684,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"1323","PN_WWEIGHT_4","pn_wweight_4",685,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"1324","PN_WWEIGHT_5","pn_wweight_5",686,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"1325","PN_WWEIGHT_6","pn_wweight_6",687,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1326","PN_WWEIGHT_9","pn_wweight_9",688,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,130,"missing"
"1320","PN_WWEIGHT_12","pn_wweight_12",689,"Woman weight_mean","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1295","PN_WMUAC1_1","pn_wmuac1_1",690,"Woman MUAC_1","MISAME3_WIDE","Post Natal FU M01","MUACCM",NA,"Mother",275,"yes"
"1297","PN_WMUAC1_2","pn_wmuac1_2",691,"Woman MUAC_1","MISAME3_WIDE","Post Natal FU M02","MUACCM",NA,"Mother",276,"yes"
"1298","PN_WMUAC1_3","pn_wmuac1_3",692,"Woman MUAC_1","MISAME3_WIDE","Post Natal FU M03","MUACCM",NA,"Mother",265,"yes"
"1299","PN_WMUAC1_4","pn_wmuac1_4",693,"Woman MUAC_1","MISAME3_WIDE","Post Natal FU M04","MUACCM",NA,"Mother",279,"yes"
"1300","PN_WMUAC1_5","pn_wmuac1_5",694,"Woman MUAC_1","MISAME3_WIDE","Post Natal FU M05","MUACCM",NA,"Mother",267,"yes"
